DateTime,NO,NO2,NOx,SO2,O3,CO_ppm
2017-01-01 00:00:00.000,9.866333,15.539167,25.396667,0.52141303,-999.98999,0.85391301
2017-01-01 00:10:00.000,9.4682083,13.901667,23.367916,0.52864599,-999.98999,0.81333297
2017-01-01 00:20:00.000,10.701167,13.37625,24.085833,0.53058797,-999.98999,0.80173898
2017-01-01 00:30:00.000,13.0175,14.841667,27.865833,0.51360798,-999.98999,0.81521702
2017-01-01 00:40:00.000,13.28625,14.0675,27.358749,0.53465003,-999.98999,0.79500002
2017-01-01 00:50:00.000,11.870417,13.657917,25.5275,0.48574999,-999.98999,0.79869598
2017-01-01 01:00:00.000,12.224167,13.414167,25.632917,0.50320798,-999.98999,0.82999998
2017-01-01 01:10:00.000,10.862792,14.727083,25.581667,0.53803301,-999.98999,0.85124999
2017-01-01 01:20:00.000,11.243458,12.905,24.148333,0.52909601,-999.98999,0.79695702
2017-01-01 01:30:00.000,10.1855,12.897917,23.101667,0.51725399,-999.98999,0.788261
2017-01-01 01:40:00.000,10.118583,13.4525,23.572083,0.49114999,-999.98999,0.81625003
2017-01-01 01:50:00.000,11.094792,13.2775,24.384583,0.512546,-999.98999,0.79521698
2017-01-01 02:00:00.000,12.80375,12.445417,25.249582,0.543208,-999.98999,0.79826099
2017-01-01 02:10:00.000,11.35125,12.4775,23.838333,0.50585002,-999.98999,0.79500002
2017-01-01 02:20:00.000,11.185,12.454583,23.640835,0.48752099,-999.98999,0.797391
2017-01-01 02:30:00.000,11.814875,11.842083,23.672083,0.50814998,-999.98999,0.77499998
2017-01-01 02:40:00.000,12.317083,11.83,24.149584,0.53114599,-999.98999,0.77173901
2017-01-01 02:50:00.000,9.3074169,13.109167,22.419167,0.48164201,-999.98999,0.76434797
2017-01-01 03:00:00.000,10.764333,12.2575,23.067499,0.499825,-999.98999,0.75875002
2017-01-01 03:10:00.000,21.785,12.715417,34.524166,0.61054599,-999.98999,0.772174
2017-01-01 03:20:00.000,19.179167,12.445833,31.654583,0.58545798,-999.98999,0.76956499
2017-01-01 03:30:00.000,13.421667,12.559583,25.9825,0.56099999,-999.98999,0.77208298
2017-01-01 03:40:00.000,12.43875,13.229583,25.672916,0.56695402,-999.98999,0.78347802
2017-01-01 03:50:00.000,10.250333,12.204167,22.463333,0.50053298,-999.98999,0.76130402
2017-01-01 04:00:00.000,9.4347916,11.625833,21.05875,0.55046701,-999.98999,0.73791701
2017-01-01 04:10:00.000,7.9822502,12.526667,20.490417,0.55265802,-999.98999,0.74913001
2017-01-01 04:20:00.000,8.1540833,11.628333,19.799168,0.53530002,-999.98999,0.73087001
2017-01-01 04:30:00.000,7.3712082,11.8975,19.262501,0.51206303,-999.98999,0.72916698
2017-01-01 04:40:00.000,10.048792,12.355,22.395,0.50206202,-999.98999,0.72217399
2017-01-01 04:50:00.000,6.7845421,10.786,17.560415,0.49492499,-999.98999,0.69347799
2017-01-01 05:00:00.000,7.0201249,10.732625,17.7575,0.493175,-999.98999,0.68124998
2017-01-01 05:10:00.000,5.7998328,10.312167,16.116667,0.48856699,-999.98999,0.66000003
2017-01-01 05:20:00.000,5.1043329,11.155792,16.259583,0.494387,-999.98999,0.66869599
2017-01-01 05:30:00.000,4.9879198,12.0768,17.079201,0.49298,-999.98999,0.67439997
2017-01-01 05:40:00.000,5.4839578,11.775833,17.25625,0.49496201,-999.98999,0.67869598
2017-01-01 05:50:00.000,5.6253748,12.5525,18.174999,0.47682899,-999.98999,0.68869603
2017-01-01 06:00:00.000,6.1895418,11.272917,17.474167,0.48996699,-999.98999,0.67500001
2017-01-01 06:10:00.000,6.5654578,10.449625,17.014168,0.49066699,-999.98999,0.65912998
2017-01-01 06:20:00.000,7.813292,10.362208,18.176666,0.49480399,-999.98999,0.67608702
2017-01-01 06:30:00.000,12.504625,11.654167,24.168333,0.54984999,-999.98999,0.73458302
2017-01-01 06:40:00.000,12.1355,12.66875,24.802082,0.494937,-999.98999,0.76130402
2017-01-01 06:50:00.000,10.050333,11.680417,21.702917,0.53704202,-999.98999,0.77173901
2017-01-01 07:00:00.000,8.8370829,10.672958,19.516666,0.50418699,-999.98999,0.68374997
2017-01-01 07:10:00.000,7.4388752,9.1676674,16.607082,0.468692,-999.98999,0.61173898
2017-01-01 07:20:00.000,7.609292,8.8776674,16.483749,0.45690799,-999.98999,0.60260898
2017-01-01 07:30:00.000,8.1178751,10.559333,18.676666,0.50939202,-999.98999,0.63749999
2017-01-01 07:40:00.000,9.3234997,9.3500423,18.661249,0.46313801,-999.98999,0.61173898
2017-01-01 07:50:00.000,8.2081671,9.0675421,17.272083,0.47357899,-999.98999,0.61608702
2017-01-01 08:00:00.000,9.2251253,8.8830833,18.107918,0.483529,-999.98999,0.629583
2017-01-01 08:10:00.000,11.111375,9.5345831,20.680834,0.472754,-999.98999,0.66565198
2017-01-01 08:20:00.000,14.525,13.406708,27.89625,0.47658801,-999.98999,0.78478301
2017-01-01 08:30:00.000,11.217375,14.43625,25.657084,0.507137,-999.98999,0.716667
2017-01-01 08:40:00.000,12.034583,12.679583,24.709583,0.55092901,-999.98999,0.75086999
2017-01-01 08:50:00.000,12.007917,13.5825,25.602501,0.52171302,-999.98999,0.71875
2017-01-01 09:00:00.000,11.5125,12.635875,24.147499,0.51389599,-999.98999,0.680435
2017-01-01 09:10:00.000,10.707583,12.254125,22.96125,0.524692,-999.98999,0.65304297
2017-01-01 09:20:00.000,10.619292,11.439333,22.047083,0.53918701,-999.98999,0.63833302
2017-01-01 09:30:00.000,12.278333,11.92,24.191668,0.51046699,-999.98999,0.64304298
2017-01-01 09:40:00.000,15.113333,12.188333,27.28125,0.54212898,-999.98999,0.661304
2017-01-01 09:50:00.000,15.9,12.449583,28.38625,0.57195801,-999.98999,0.64999998
2017-01-01 10:00:00.000,12.10875,11.552917,23.665417,0.57401299,-999.98999,0.63782603
2017-01-01 10:10:00.000,11.917083,12.46875,24.393749,0.59505397,-999.98999,0.61478299
2017-01-01 10:20:00.000,8.1009169,12.181667,20.265833,0.577479,-999.98999,0.52999997
2017-01-01 10:30:00.000,6.870708,12.600417,19.472918,0.60334998,-999.98999,0.49434799
2017-01-01 10:40:00.000,7.0387921,12.125833,19.14875,0.618554,-999.98999,0.47565201
2017-01-01 10:50:00.000,5.5430422,11.21125,16.75375,0.59477901,-999.98999,0.44749999
2017-01-01 11:00:00.000,5.5068331,11.185125,16.699583,0.62424999,-999.98999,0.417391
2017-01-01 11:10:00.000,5.4474578,11.022125,16.464582,0.649342,-999.98999,0.38521701
2017-01-01 11:20:00.000,5.3436251,10.918917,16.255833,0.71224999,-999.98999,0.35874999
2017-01-01 11:30:00.000,4.1946001,9.1767197,13.3572,0.77707201,-999.98999,0.31416699
2017-01-01 11:40:00.000,3.3434169,8.5568333,11.89625,0.79344201,-999.98999,0.31869599
2017-01-01 11:50:00.000,3.419348,8.7166958,12.122609,0.71987402,-999.98999,0.333913
2017-01-01 12:00:00.000,3.66187,9.1519566,12.818696,0.74782598,-999.98999,0.33363599
2017-01-01 12:10:00.000,3.8033481,9.6983042,13.499565,0.708857,-999.98999,0.36142901
2017-01-01 12:20:00.000,4.5907502,10.644667,15.234167,0.71550399,-999.98999,0.33875
2017-01-01 12:30:00.000,3.6865001,10.023708,13.7125,0.69576198,-999.98999,0.33956501
2017-01-01 12:40:00.000,3.409652,9.6201296,13.026956,0.68809098,-999.98999,0.337273
2017-01-01 12:50:00.000,2.8739581,8.7418327,11.614167,0.66841698,-999.98999,0.34416699
2017-01-01 13:00:00.000,2.9376669,9.1642923,12.097917,0.63884199,-999.98999,0.34739101
2017-01-01 13:10:00.000,2.447125,8.1883755,10.638333,0.57698298,-999.98999,0.34347799
2017-01-01 13:20:00.000,2.4413331,8.6690826,11.087417,0.59861302,-999.98999,0.33000001
2017-01-01 13:30:00.000,3.2771299,11.285565,14.569522,0.560848,-999.98999,0.324545
2017-01-01 13:40:00.000,2.3955829,9.7521248,12.158958,0.51491702,-999.98999,0.294348
2017-01-01 13:50:00.000,2.1639581,10.111625,12.279125,0.46487501,-999.98999,0.29041699
2017-01-01 14:00:00.000,1.8752919,8.796958,10.682125,0.499246,-999.98999,0.302174
2017-01-01 14:10:00.000,1.361043,7.9660001,9.3183041,0.42375699,-999.98999,0.30272701
2017-01-01 14:20:00.000,1.820087,10.151261,11.97,0.41218701,-999.98999,0.32695699
2017-01-01 14:30:00.000,2.676125,13.285,15.944167,0.476717,-999.98999,0.32260901
2017-01-01 14:40:00.000,3.8639579,17.76,21.634167,0.47222099,-999.98999,0.32826099
2017-01-01 14:50:00.000,3.386708,15.24875,18.596251,0.40239599,-999.98999,0.336667
2017-01-01 15:00:00.000,4.9784999,18.395832,23.375418,0.43192101,-999.98999,0.392609
2017-01-01 15:10:00.000,5.7727499,17.295,23.06875,0.448062,-999.98999,0.44166699
2017-01-01 15:20:00.000,3.1135421,16.847918,19.936251,0.37875399,-999.98999,0.349565
2017-01-01 15:30:00.000,4.287292,19.01125,23.333332,0.3795,-999.98999,0.33739099
2017-01-01 15:40:00.000,3.173583,16.922501,20.133751,0.345667,-999.98999,0.405417
2017-01-01 15:50:00.000,2.0669999,14.576667,16.645,0.29920799,-999.98999,0.338696
2017-01-01 16:00:00.000,3.6900921,16.522083,20.187918,0.31760401,-999.98999,0.316522
2017-01-01 16:10:00.000,8.1920834,20.892082,29.070417,0.33664599,-999.98999,0.38791701
2017-01-01 16:20:00.000,14.451292,24.638332,39.075832,0.39127901,-999.98999,0.430435
2017-01-01 16:30:00.000,7.3956962,17.569292,25.035,0.33499199,-999.98999,0.378261
2017-01-01 16:40:00.000,7.9017038,19.0075,26.972082,0.31581199,-999.98999,0.38
2017-01-01 16:50:00.000,11.709083,19.551666,31.258751,0.34847501,-999.98999,0.395217
2017-01-01 17:00:00.000,1.249217,12.3095,13.525458,0.30229199,-999.98999,0.33304301
2017-01-01 17:10:00.000,1.9008,13.275625,15.233458,0.294204,-999.98999,0.33250001
2017-01-01 17:20:00.000,1.788667,12.482917,14.244167,0.26218799,-999.98999,0.33565199
2017-01-01 17:30:00.000,13.823083,20.75625,34.534164,0.363617,-999.98999,0.53391302
2017-01-01 17:40:00.000,18.17375,22.68,40.849167,0.379675,-999.98999,0.785833
2017-01-01 17:50:00.000,18.394167,23.828751,42.23,0.42993799,-999.98999,0.72695702
2017-01-01 18:00:00.000,9.3703747,20.834583,30.202917,0.37069201,-999.98999,0.66565198
2017-01-01 18:10:00.000,7.5687499,18.678749,26.251249,0.34145001,-999.98999,0.64166701
2017-01-01 18:20:00.000,10.087708,20.889168,30.987499,0.38854599,-999.98999,0.67956501
2017-01-01 18:30:00.000,5.6217918,17.562082,23.19875,0.36086199,-999.98999,0.57478303
2017-01-01 18:40:00.000,3.8782921,17.579166,21.449583,0.37792501,-999.98999,0.53166699
2017-01-01 18:50:00.000,5.8357501,20.844999,26.642918,0.40457499,-999.98999,0.52043498
2017-01-01 19:00:00.000,15.645667,21.347082,36.957085,0.46975401,-999.98999,0.575652
2017-01-01 19:10:00.000,7.805625,18.570417,26.395832,0.62497503,-999.98999,0.59375
2017-01-01 19:20:00.000,5.8824582,20.393333,26.268749,0.46040401,-999.98999,0.66347802
2017-01-01 19:30:00.000,5.7139578,20.864166,26.570415,0.48335001,-999.98999,0.59652197
2017-01-01 19:40:00.000,6.2705832,21.94375,28.214167,0.483354,-999.98999,0.56833303
2017-01-01 19:50:00.000,8.0095835,19.08,27.084583,0.47140801,-999.98999,0.57999998
2017-01-01 20:00:00.000,5.2451668,16.86375,22.11875,0.4061,-999.98999,0.56260902
2017-01-01 20:10:00.000,6.4025831,18.074583,24.492083,0.481525,-999.98999,0.64958298
2017-01-01 20:20:00.000,6.6485829,17.85125,24.486668,0.478508,-999.98999,0.64999998
2017-01-01 20:30:00.000,3.3903749,13.341958,16.734167,0.437538,-999.98999,0.54130399
2017-01-01 20:40:00.000,4.58775,16.327084,20.913334,0.43367499,-999.98999,0.61166698
2017-01-01 20:50:00.000,2.755167,17.107918,19.861668,0.45122901,-999.98999,0.58739102
2017-01-01 21:00:00.000,2.587158,16.482918,19.061666,0.39557099,-999.98999,0.57041699
2017-01-01 21:10:00.000,9.8901253,18.039167,27.942499,0.47339201,-999.98999,0.62434798
2017-01-01 21:20:00.000,4.5027919,17.769583,22.2775,0.46985799,-999.98999,0.59739101
2017-01-01 21:30:00.000,4.0058751,16.897083,20.904167,0.450313,-999.98999,0.595833
2017-01-01 21:40:00.000,5.2590828,17.401667,22.671249,0.460379,-999.98999,0.73608702
2017-01-01 21:50:00.000,5.2732501,18.822918,24.143749,0.45640799,-999.98999,0.73608702
2017-01-01 22:00:00.000,5.0881672,18.283751,23.354584,0.47316301,-999.98999,0.73250002
2017-01-01 22:10:00.000,4.6107922,19.267082,23.882917,0.50245398,-999.98999,0.781739
2017-01-01 22:20:00.000,6.9267082,18.2575,25.169167,0.48601699,-999.98999,0.78087002
2017-01-01 22:30:00.000,3.7909579,17.247499,21.042917,0.47785401,-999.98999,0.75791699
2017-01-01 22:40:00.000,4.7097921,18.661667,23.376667,0.45089599,-999.98999,0.75782597
2017-01-01 22:50:00.000,8.2579584,18.441668,26.664583,0.49931699,-999.98999,0.72217399
2017-01-01 23:00:00.000,3.6590829,15.760833,19.429583,0.46579599,-999.98999,0.6825
2017-01-01 23:10:00.000,1.431083,14.316667,15.744167,0.43970001,-999.98999,0.65695697
2017-01-01 23:20:00.000,1.983175,14.664167,16.64875,0.48398301,-999.98999,0.68739098
2017-01-01 23:30:00.000,4.772625,16.567499,21.347918,0.47517499,-999.98999,0.67874998
2017-01-01 23:40:00.000,5.5796671,16.665001,22.237083,0.52165401,-999.98999,0.67739099
2017-01-01 23:50:00.000,1.852458,14.340417,16.19375,0.50470799,-999.98999,0.58956498
2017-01-02 00:00:00.000,2.982625,15.05125,18.036667,0.45864201,-999.98999,0.56875002
2017-01-02 00:10:00.000,1.860167,13.329583,15.192083,0.429658,-999.98999,0.53391302
2017-01-02 00:20:00.000,1.117142,12.623333,13.740417,0.45344999,-999.98999,0.54000002
2017-01-02 00:30:00.000,1.559875,12.645417,14.207917,0.42681301,-999.98999,0.53791702
2017-01-02 00:40:00.000,1.1069829,12.00625,13.11625,0.43418801,-999.98999,0.52695698
2017-01-02 00:50:00.000,5.1881208,11.418208,16.587917,0.42097101,-999.98999,0.51043499
2017-01-02 01:00:00.000,1.336929,12.61125,13.942083,0.43173301,-999.98999,0.49458301
2017-01-02 01:10:00.000,0.89084202,13.871667,14.760417,0.433954,-999.98999,0.56913
2017-01-02 01:20:00.000,1.02605,14.87375,15.90125,0.44598299,-999.98999,0.51173902
2017-01-02 01:30:00.000,0.65235001,10.69375,11.347083,0.430646,-999.98999,0.47
2017-01-02 01:40:00.000,0.78080398,11.635,12.418333,0.401108,-999.98999,0.46260899
2017-01-02 01:50:00.000,3.8235829,14.1225,17.944166,0.42298701,-999.98999,0.44173899
2017-01-02 02:00:00.000,1.061262,11.276667,12.333333,0.3978,-999.98999,0.43208301
2017-01-02 02:10:00.000,0.826204,11.140833,11.969167,0.40838701,-999.98999,0.43652201
2017-01-02 02:20:00.000,0.773929,11.147125,11.926667,0.360888,-999.98999,0.42912999
2017-01-02 02:30:00.000,0.78439599,9.843667,10.629167,0.41665,-999.98999,0.39333299
2017-01-02 02:40:00.000,0.62653798,8.7519999,9.3805418,0.397158,-999.98999,0.376522
2017-01-02 02:50:00.000,0.45778301,7.886292,8.34725,0.38815799,-999.98999,0.36583301
2017-01-02 03:00:00.000,0.40922099,7.7459998,8.1553745,0.40147501,-999.98999,0.354348
2017-01-02 03:10:00.000,0.41719201,7.9611249,8.3786669,0.40600401,-999.98999,0.34260899
2017-01-02 03:20:00.000,0.58291203,7.3830829,7.970417,0.38956201,-999.98999,0.33208299
2017-01-02 03:30:00.000,0.42307901,6.7255001,7.1477919,0.34172899,-999.98999,0.31434801
2017-01-02 03:40:00.000,0.40607899,7.157208,7.5653749,0.41953301,-999.98999,0.317826
2017-01-02 03:50:00.000,0.40658799,6.9056668,7.308208,0.38280001,-999.98999,0.31791699
2017-01-02 04:00:00.000,0.39972499,7.6014171,8.0022497,0.37756199,-999.98999,0.32217401
2017-01-02 04:10:00.000,0.41528299,7.6075001,8.0230827,0.38860399,-999.98999,0.324783
2017-01-02 04:20:00.000,0.442967,8.0354166,8.4741249,0.35055801,-999.98999,0.32124999
2017-01-02 04:30:00.000,0.47187901,7.4507079,7.9211249,0.32535401,-999.98999,0.30608699
2017-01-02 04:40:00.000,0.39045399,5.8017921,6.1959581,0.31951299,-999.98999,0.30304301
2017-01-02 04:50:00.000,0.37572101,6.056417,6.428833,0.28012499,-999.98999,0.33041701
2017-01-02 05:00:00.000,0.465404,6.454083,6.9220829,0.327429,-999.98999,0.31999999
2017-01-02 05:10:00.000,0.48445001,6.905417,7.3891668,0.31656301,-999.98999,0.31347799
2017-01-02 05:20:00.000,0.81210399,8.5665417,9.3615828,0.301967,-999.98999,0.317083
2017-01-02 05:30:00.000,0.99073303,9.9367085,10.930292,0.3082,-999.98999,0.33130401
2017-01-02 05:40:00.000,2.1443751,12.98875,15.134167,0.34915799,-999.98999,0.37
2017-01-02 05:50:00.000,0.62976301,8.472167,9.1013746,0.28817901,-999.98999,0.32916701
2017-01-02 06:00:00.000,0.50635803,7.4180422,7.9359169,0.30314201,-999.98999,0.29912999
2017-01-02 06:10:00.000,0.51384199,7.7779579,8.2887917,0.28948799,-999.98999,0.29043499
2017-01-02 06:20:00.000,1.691646,9.7093754,11.3765,0.29472101,-999.98999,0.301667
2017-01-02 06:30:00.000,1.6675169,10.512,12.143083,0.30376199,-999.98999,0.31260899
2017-01-02 06:40:00.000,0.480896,7.5778332,8.0695,0.25564599,-999.98999,0.29652199
2017-01-02 06:50:00.000,0.52662897,8.0714998,8.5971251,0.26574999,-999.98999,0.29291701
2017-01-02 07:00:00.000,0.42061299,7.5588751,7.9804578,0.2735,-999.98999,0.29521701
2017-01-02 07:10:00.000,0.468429,7.79075,8.2567081,0.268442,-999.98999,0.29217401
2017-01-02 07:20:00.000,2.584954,9.2597084,11.841875,0.34670401,-999.98999,0.306667
2017-01-02 07:30:00.000,4.6027079,12.220208,16.797083,0.318813,-999.98999,0.332174
2017-01-02 07:40:00.000,11.189,16.231834,27.373751,0.360383,-999.98999,0.40782601
2017-01-02 07:50:00.000,12.081667,17.005833,29.080833,0.38504601,-999.98999,0.40791699
2017-01-02 08:00:00.000,6.0549579,13.2825,19.304583,0.363763,-999.98999,0.355652
2017-01-02 08:10:00.000,4.0684581,10.93525,15.001667,0.30133799,-999.98999,0.32652199
2017-01-02 08:20:00.000,2.556042,7.6329579,10.181708,0.30871701,-999.98999,0.29499999
2017-01-02 08:30:00.000,3.7099581,8.2507915,11.95125,0.30255401,-999.98999,0.31565201
2017-01-02 08:40:00.000,4.1055002,8.9664173,13.070833,0.27240801,-999.98999,0.34083301
2017-01-02 08:50:00.000,4.5262499,8.9820423,13.500417,0.33394599,-999.98999,0.35130399
2017-01-02 09:00:00.000,4.8968329,9.8764172,14.77125,0.319213,-999.98999,0.36434799
2017-01-02 09:10:00.000,4.2520828,9.3119173,13.561667,0.320712,-999.98999,0.34791699
2017-01-02 09:20:00.000,4.1954999,9.4377918,13.623333,0.41942099,-999.98999,0.332174
2017-01-02 09:30:00.000,4.1225829,10.294958,14.414583,0.48099199,-999.98999,0.33304301
2017-01-02 09:40:00.000,4.7275419,11.2825,16.014999,0.55191201,-999.98999,0.348333
2017-01-02 09:50:00.000,4.5400419,10.611083,15.150833,0.48397899,-999.98999,0.33826101
2017-01-02 10:00:00.000,4.7455001,10.922458,15.66,0.58365798,-999.98999,0.287826
2017-01-02 10:10:00.000,3.4836249,8.7597504,12.247083,0.59555799,-999.98999,0.250833
2017-01-02 10:20:00.000,4.8415828,10.058667,14.919583,0.67043298,-999.98999,0.21652199
2017-01-02 10:30:00.000,5.3927922,11.038583,16.430416,0.68769199,-999.98999,0.21912999
2017-01-02 10:40:00.000,4.9919171,10.698917,15.689167,0.69454598,-999.98999,0.22041699
2017-01-02 10:50:00.000,6.8218751,12.778125,19.61875,0.71237499,-999.98999,0.226087
2017-01-02 11:00:00.000,4.9096251,11.960833,16.875,0.70971698,-999.98999,0.218696
2017-01-02 11:10:00.000,4.217917,10.372917,14.585,0.64872497,-999.98999,0.212917
2017-01-02 11:20:00.000,3.9889579,10.034875,14.058875,0.61365801,-999.98999,0.20739099
2017-01-02 11:30:00.000,3.72925,10.35875,14.085417,0.62246698,-999.98999,0.208261
2017-01-02 11:40:00.000,3.8412499,11.612875,15.427917,0.56481701,-999.98999,0.211667
2017-01-02 11:50:00.000,2.7037079,10.254208,12.985417,0.61248302,-999.98999,0.213478
2017-01-02 12:00:00.000,2.9354579,10.541208,13.489167,0.58334601,-999.98999,0.21391299
2017-01-02 12:10:00.000,2.996042,10.469375,13.472,0.59579998,-999.98999,0.21375
2017-01-02 12:20:00.000,2.333708,8.4719582,10.803375,0.59537899,-999.98999,0.205652
2017-01-02 12:30:00.000,1.746208,8.1536674,9.8991251,0.56391197,-999.98999,0.20478299
2017-01-02 12:40:00.000,2.2957921,10.202042,12.504792,0.56142098,-999.98999,0.20416699
2017-01-02 12:50:00.000,1.500708,7.6815419,9.1814585,0.52743298,-999.98999,0.205217
2017-01-02 13:00:00.000,1.825292,8.7592077,10.584167,0.50367898,-999.98999,0.219565
2017-01-02 13:10:00.000,2.325958,8.1017923,10.427667,0.43522501,-999.98999,0.224583
2017-01-02 13:20:00.000,2.760833,7.740458,10.519584,0.50685,-999.98999,0.20478299
2017-01-02 13:30:00.000,2.1487501,8.4694996,10.59875,0.53295797,-999.98999,0.20217399
2017-01-02 13:40:00.000,1.350875,6.7312078,8.0795002,0.43795401,-999.98999,0.199167
2017-01-02 13:50:00.000,1.864583,7.2767081,9.138792,0.39597899,-999.98999,0.194783
2017-01-02 14:00:00.000,4.1240001,13.907083,18.049999,0.45412499,-999.98999,0.213043
2017-01-02 14:10:00.000,4.343833,16.185417,20.57375,0.41350001,-999.98999,0.23208299
2017-01-02 14:20:00.000,7.1771669,22.624582,29.792084,0.37439999,-999.98999,0.227826
2017-01-02 14:30:00.000,10.496833,24.825834,35.375832,0.45833299,-999.98999,0.24124999
2017-01-02 14:40:00.000,5.3840418,18.252916,23.713751,0.42398301,-999.98999,0.227826
2017-01-02 14:50:00.000,16.475166,24.1175,40.748749,0.46906701,-999.98999,0.30956501
2017-01-02 15:00:00.000,13.141708,22.249582,35.372917,0.45369601,-999.98999,0.30375001
2017-01-02 15:10:00.000,13.040833,23.875418,36.917084,0.428388,-999.98999,0.27695701
2017-01-02 15:20:00.000,13.432625,23.141251,36.554585,0.42292899,-999.98999,0.27565199
2017-01-02 15:30:00.000,20.099583,27.150415,47.267918,0.44789201,-999.98999,0.38833299
2017-01-02 15:40:00.000,6.0962501,20.081667,26.21875,0.439192,-999.98999,0.25739101
2017-01-02 15:50:00.000,10.912917,24.122084,35.038334,0.42841199,-999.98999,0.305217
2017-01-02 16:00:00.000,12.496417,24.787083,37.256668,0.40243301,-999.98999,0.33083299
2017-01-02 16:10:00.000,17.147041,28.937918,46.139584,0.43535799,-999.98999,0.363913
2017-01-02 16:20:00.000,10.004792,25.202499,35.224998,0.40954199,-999.98999,0.33087
2017-01-02 16:30:00.000,21.952875,27.521667,49.439999,0.488083,-999.98999,0.371667
2017-01-02 16:40:00.000,34.94429,27.154585,62.025417,0.46363699,-999.98999,0.52391303
2017-01-02 16:50:00.000,36.969582,26.74375,63.675419,0.56336701,-999.98999,0.52565199
2017-01-02 17:00:00.000,42.060417,28.321667,70.377502,0.57165402,-999.98999,0.53541702
2017-01-02 17:10:00.000,29.3284,25.971201,55.349201,0.526016,-999.98999,0.61708301
2017-01-02 17:20:00.000,29.526087,24.723043,54.287392,0.54462999,-999.98999,0.51772702
2017-01-02 17:30:00.000,24.5825,24.643333,49.341251,0.46577099,-999.98999,0.47916701
2017-01-02 17:40:00.000,8.0562496,21.694166,29.749582,0.39337501,-999.98999,0.416522
2017-01-02 17:50:00.000,4.7468328,21.623333,26.358749,0.37879601,-999.98999,0.42130399
2017-01-02 18:00:00.000,8.2570133,19.2325,27.522917,0.393408,-999.98999,0.43791699
2017-01-02 18:10:00.000,28.12875,23.391251,51.437916,0.520625,-999.98999,0.55043501
2017-01-02 18:20:00.000,36.724167,23.790833,60.529583,0.5729,-999.98999,0.78391302
2017-01-02 18:30:00.000,33.278751,24.480833,57.804585,0.56998801,-999.98999,0.84333301
2017-01-02 18:40:00.000,44.244167,24.81625,69.017914,0.63832903,-999.98999,0.803913
2017-01-02 18:50:00.000,34.402084,23.942083,58.390835,0.59162098,-999.98999,0.781304
2017-01-02 19:00:00.000,19.54125,24.936251,44.457085,0.57042497,-999.98999,0.66416699
2017-01-02 19:10:00.000,25.174168,27.997499,53.274582,0.63863301,-999.98999,0.59695703
2017-01-02 19:20:00.000,20.688334,28.700001,49.478333,0.58705801,-999.98999,0.56434798
2017-01-02 19:30:00.000,13.219125,25.213333,38.43375,0.64316303,-999.98999,0.46708301
2017-01-02 19:40:00.000,3.974417,21.336666,25.31625,0.68532503,-999.98999,0.34913
2017-01-02 19:50:00.000,4.2024579,19.78125,23.963333,0.61592102,-999.98999,0.38173899
2017-01-02 20:00:00.000,1.85144,17.610001,19.4564,0.57560003,-999.98999,0.33239999
2017-01-02 20:10:00.000,2.552258,19.512917,22.075417,0.57197499,-999.98999,0.348261
2017-01-02 20:20:00.000,0.64960003,12.517917,13.172083,0.490825,-999.98999,0.31739101
2017-01-02 20:30:00.000,1.078329,12.851667,13.965833,0.493496,-999.98999,0.32666701
2017-01-02 20:40:00.000,1.618183,14.803333,16.420834,0.53583699,-999.98999,0.341304
2017-01-02 20:50:00.000,0.84875,13.312083,14.140833,0.49483699,-999.98999,0.352083
2017-01-02 21:00:00.000,0.91218799,12.825833,13.709167,0.47381201,-999.98999,0.354348
2017-01-02 21:10:00.000,2.136837,13.79,15.906667,0.462567,-999.98999,0.349565
2017-01-02 21:20:00.000,1.9299999,15.07625,16.996668,0.459988,-999.98999,0.34916699
2017-01-02 21:30:00.000,2.0465169,14.589583,16.62875,0.457037,-999.98999,0.362609
2017-01-02 21:40:00.000,1.6609631,14.01125,15.680417,0.45627901,-999.98999,0.37521699
2017-01-02 21:50:00.000,0.94240397,13.217917,14.159583,0.44843301,-999.98999,0.39333299
2017-01-02 22:00:00.000,1.482583,12.7,14.170417,0.40487099,-999.98999,0.36130399
2017-01-02 22:10:00.000,1.028787,11.115833,12.135,0.425071,-999.98999,0.35173899
2017-01-02 22:20:00.000,1.4539959,11.985833,13.429167,0.351888,-999.98999,0.378333
2017-01-02 22:30:00.000,1.82765,12.318667,14.160417,0.41672099,-999.98999,0.41391301
2017-01-02 22:40:00.000,1.040683,12.4775,13.512083,0.318225,-999.98999,0.41304299
2017-01-02 22:50:00.000,3.1873701,14.823043,17.982174,0.33491299,-999.98999,0.43130401
2017-01-02 23:00:00.000,2.8240399,14.8792,17.6964,0.321612,-999.98999,0.507083
2017-01-02 23:10:00.000,2.002667,14.789167,16.805416,0.448717,-999.98999,0.50347799
2017-01-02 23:20:00.000,2.6535001,15.850833,18.497084,0.37684199,-999.98999,0.51333302
2017-01-02 23:30:00.000,1.975167,15.599583,17.570417,0.42675799,-999.98999,0.49608701
2017-01-02 23:40:00.000,3.685792,15.5275,19.230833,0.393796,-999.98999,0.47956499
2017-01-02 23:50:00.000,1.612275,13.900417,15.512083,0.39612901,-999.98999,0.48500001
2017-01-03 00:00:00.000,1.063742,12.940417,14.000833,0.356058,-999.98999,0.477826
2017-01-03 00:10:00.000,0.54723698,10.451625,10.999125,0.34499201,-999.98999,0.43521699
